165.39095680514026,217.43435069418967,263.25126759338286,8.195770940226637
160.53803159177224,218.61547671731407,266.8290022960387,10.196718157935443
155.69949243558963,219.48490713875492,270.27540222196825,10.753407964361019
151.15063174258736,220.1737458052999,273.7432770078078,11.080585703111312
146.61895244298924,220.7828727315651,277.57400051499786,11.138653921792454
142.25226862326852,221.56661517750865,281.93484167807367,10.956905107439843
138.39474992175874,222.81541122565807,286.8885415246674,10.600143600065351
135.17156638912255,224.274698634813,292.28410755861086,10.130708497493936
132.5565659962477,225.32830214150445,297.82605981322575,9.60960434234333
130.6052947402902,225.8348941722763,303.3329435500912,9.089787891294634
129.4522826553936,226.11759873768378,308.7371228977108,8.6187501468897
129.09998049649883,226.38393868978017,313.98965484814715,8.269424218806504
129.37041837390657,226.66236153623865,319.059233896755,8.1454438924507
130.08430974498512,227.0269632390749,323.80708986929943,8.25378199356034
131.08315225241148,227.659018450655,327.893861521208,8.405275206171353
132.23957303948066,228.66509657271158,331.10480637800487,8.451669644892048
133.50126012677717,229.92754647130212,333.60533376712107,8.433705026312863
134.83969052512694,231.32817179347276,335.59764921754834,8.409067120060465
136.2700508171137,232.88039005968992,337.19418701713545,8.38867761448975
137.8067232192117,234.62019519657906,338.4779994007396,8.369425661681593
139.4052488873193,236.54060660021216,339.48638355748045,8.360025737566959
141.00146680124087,238.61658339616213,340.2416394472811,8.382833461936228
142.53087656406544,240.79394443646086,340.76834748744426,8.514357916713665
143.92926483451598,243.0038682823855,341.08766187392007,8.846750586911373
145.13770013475707,245.16721648681946,341.16672513575946,9.261363030349967
146.10465704607722,247.20279741274203,340.9391976190443,9.513882879330511
146.85510210265875,249.1207783584239,340.37970897854314,9.575739608141733
147.48317011626605,251.01511958121884,339.4991380709867,9.57860966051881
148.07468482010333,253.00578635751,338.2539665834087,9.575609648441626
148.7002855225763,255.24057006664341,336.53160904550253,9.543034934074191
149.29531183049704,257.7952563655018,334.2682355903389,9.438612463498407
149.56300451367346,260.6179813118518,331.49199578999503,9.20831093543681
149.28629417056717,263.63113447721577,328.2714689727299,8.895168477946305
148.4971949973847,266.7254336137336,324.7510849175645,8.566718469376141
147.30599151940723,269.7561451366678,321.05087976679033,8.12894011683697
145.96565397255264,272.4722456632974,317.16762066396916,7.6986216114348425
144.73527033752862,274.7032494807625,313.03138510520427,7.453908114623062
143.75083713463445,276.79456811313753,308.3724868006785,7.380975848329654
143.10571010409151,279.13006076499147,302.9103665643412,7.373154727457923
142.86151284084247,281.2061153752389,296.7373158767326,7.374004706122778
143.05420249545838,282.21037335254385,290.09356231332055,7.375066270136565
143.59198385273586,282.24548439208803,283.0347611256913,7.374895523689642
144.30650467979186,281.959716365126,275.50521204303817,7.3767129732109
145.0689779785014,281.64676907271433,267.5021177295094,7.3780268342105915
145.78623826699678,281.2837550787636,259.07064911635007,7.368763629401592
146.3938672134141,280.6172798094147,250.30144442891233,7.362091195965642
146.8597445890398,279.14223839032394,241.3357551157594,7.39951406385416
147.14646274619886,276.80907893759826,232.25336638777503,7.446078956689316
147.20489874864086,274.32848776863517,223.02982654290477,7.3384110323766585
146.9473076062649,272.2351270502328,213.63650623625495,6.998888042533504
146.20101446482175,270.5084240426541,204.05685405789538,6.546026947982487
144.9541889588671,269.0383173078583,194.3429544012481,6.0999551245957475
143.74975675051553,267.6723972022594,184.76226077375927,5.791635713219558
143.1258442415831,266.2547992642314,175.59830546852353,5.7112004223095285
143.082977090513,264.65300110017296,167.0090042353878,5.750373395113083
143.4536393757539,262.7546764498294,159.0984859132541,5.76929017470961
143.98598333754956,260.53801608836096,151.85339694020013,5.762529395548852
144.4163410210646,258.0319813961898,145.21193437230173,5.757843332148486
144.7121543938582,255.40071582261234,139.11242380564372,5.758288335149587
144.96576165396942,252.87213743311716,133.4907143940384,5.758215761741908
145.1306428260377,250.44735442342633,128.240787694321,5.759511088438941
145.05481292272142,247.95399957849133,123.21899562260258,5.754855212716837
144.77355755898006,245.45479629875902,118.16712564074595,5.755063559739547
144.5296971931513,243.27144920994684,112.70541550565731,5.7584832848005805
144.46603522093451,241.44078070335752,106.64349286868367,5.755011605098769
144.5572277367407,239.54858591284815,100.08833787125904,5.761757527238088
144.73854064156492,237.41147932321232,93.2366371499193,5.762410629531324
144.89168513902567,235.41357801100784,86.42214822583692,5.759250690782093
144.94567785185998,233.8710201953985,79.87057913868854,5.758676365424648
144.99148949543954,232.68067271205703,73.43211333574841,5.7590975645542395
145.11849137180792,231.66535329667022,67.02133979790581,5.758015492958658
145.27933703366827,230.6653126175604,61.131078485118,5.758703043237596
145.39407784260928,229.56090064955842,56.27351466785395,5.758377947056476
145.40877491275208,228.4533586954742,52.11148886391734,5.758401500880665
145.285161154276,227.5142899426893,48.034332579423584,5.759155320849676
145.03739059420406,226.77977291588206,43.925069241939234,5.758953203460998
144.70921550582332,226.21558207359013,39.91860747508628,5.7609550623031724
144.3623722482123,225.8323317528018,35.92546210379651,5.763347622523699
144.069358398362,225.67108356273317,31.69781431023833,5.748115713537101
143.84150275301909,225.6825948531789,27.276388243530615,5.730728458134437
143.62672255813575,225.7247639651139,22.999773152849325,5.771729791549748
143.37323330867432,225.70977031591147,19.015335375176438,5.839378915710243
143.0342973973874,225.63319124238956,15.179954656754118,5.763314137441785
142.6241409974907,225.50795520723705,11.468842071026502,5.3508854246653135
142.27663453754403,225.36868206218264,8.134608150947425,4.393742589983176
142.09737002714346,225.231957357789,5.319850007392148,2.680939650533279
